"GEOID","STATEFP","COUNTYFP","TRACTCE","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","latitude","longitude","RACE_HISP","RACE_WHITENH","RACE_BLACKNH","RACE_ASIANNH","RACE_OTHERNH","RACE_MULTIPLENH","INC_MEDHH","GEOID10","geometry","RACE_PREDOM","IS_INCOME_ABOVE_MEDIAN","VAL","SectionColors"
"06001400100","06","001","400100","4001","Census Tract 4001","G5020","S",6894339,0,"+37.8676275","-122.2319460",37.8676274660586,-122.231946026186,0.0378205128,0.7426282051,0.0342948718,0.1253205128,0,0.0599358974,219861,6001400100,list(list(c(-122.24692, -122.246668, -122.246586, -122.24643, -122.245716, -122.245479, -122.24531, -122.244803, -122.244635, -122.244615, -122.244114, -122.244079, -122.24243, -122.241971, -122.241855, -122.241459, -122.240273, -122.240261, -122.239879, -122.239785, -122.239506, -122.239413, -122.239353, -122.239042, -122.238679, -122.23857, -122.237916, -122.237597, -122.237543, -122.236038, -122.235973, -122.235626, -122.234341, -122.230979, -122.227116, -122.226832, -122.225778, -122.225567, 
-122.225101, -122.223878, -122.223003, -122.222726, -122.222448, -122.221711, -122.221573, -122.22156, -122.221376, -122.220211, -122.218721, -122.217376, -122.216738, -122.216276, -122.216769, -122.217099, -122.217241, -122.217272, -122.217768, -122.217897, -122.217999, -122.219181, -122.221488, -122.220389, -122.217531, -122.214736, -122.213559, -122.213495, -122.213297, -122.213196, -122.213128, -122.21238, -122.213584, -122.213673, -122.21394, -122.21403, -122.214042, -122.214079, -122.214092, 
-122.213913, -122.213782, -122.214439, -122.214661, -122.214794, -122.214941, -122.214998, -122.215071, -122.215194, -122.215303, -122.215407, -122.215531, -122.215561, -122.215623, -122.215726, -122.215866, -122.215997, -122.216128, -122.216258, -122.21641, -122.21654, -122.21663, -122.216704, -122.216735, -122.216737, -122.216707, -122.216654, -122.216627, -122.216605, -122.216581, -122.216571, -122.216583, -122.21661, -122.216653, -122.216731, -122.216815, -122.217171, -122.217537, -122.217638, 
-122.21774, -122.217818, -122.217872, -122.217893, -122.217874, -122.21784, -122.217856, -122.217896, -122.217952, -122.218009, -122.218207, -122.21843, -122.218543, -122.218654, -122.218778, -122.218981, -122.219086, -122.219194, -122.219277, -122.219327, -122.219341, -122.219349, -122.219281, -122.219214, -122.219193, -122.219201, -122.219238, -122.219317, -122.219367, -122.219518, -122.21958, -122.219636, -122.219653, -122.219645, -122.219616, -122.219515, -122.219421, -122.219371, -122.219368, 
-122.219391, -122.219451, -122.219513, -122.219594, -122.219776, -122.219852, -122.219942, -122.220127, -122.220211, -122.220288, -122.220411, -122.220611, -122.220675, -122.22077, -122.220857, -122.220954, -122.221038, -122.22108, -122.221114, -122.221139, -122.221189, -122.221226, -122.22129, -122.221352, -122.221407, -122.221457, -122.221517, -122.221595, -122.221707, -122.221956, -122.222007, -122.222053, -122.222091, -122.222103, -122.222088, -122.222036, -122.222028, -122.222051, -122.222095, 
-122.222156, -122.222235, -122.222333, -122.222396, -122.222521, -122.222595, -122.222625, -122.222631, -122.222621, -122.222581, -122.22253, -122.222407, -122.222335, -122.222307, -122.222268, -122.222273, -122.222338, -122.222354, -122.222355, -122.222291, -122.222197, -122.222166, -122.222136, -122.221998, -122.221698, -122.221656, -122.22164, -122.221606, -122.221609, -122.221617, -122.221637, -122.221661, -122.2217, -122.221798, -122.221901, -122.222002, -122.222132, -122.222232, -122.222327, 
-122.222414, -122.222473, -122.222492, -122.222596, -122.222669, -122.222761, -122.22286, -122.222985, -122.223232, -122.223288, -122.223348, -122.223451, -122.223506, -122.223528, -122.223554, -122.223555, -122.22354, -122.223495, -122.223439, -122.223188, -122.223151, -122.223144, -122.223143, -122.223163, -122.223188, -122.223229, -122.223303, -122.223384, -122.223955, -122.224047, -122.224104, -122.224131, -122.224116, -122.224063, -122.223841, -122.223649, -122.22359, -122.223558, -122.223546, 
-122.22354, -122.223549, -122.22356, -122.223654, -122.223744, -122.223869, -122.224017, -122.2245, -122.224571, -122.224603, -122.224634, -122.224624, -122.224579, -122.224448, -122.224324, -122.224241, -122.224201, -122.224188, -122.224189, -122.224196, -122.22424, -122.224321, -122.224406, -122.224498, -122.224612, -122.224715, -122.224819, -122.224868, -122.224898, -122.224953, -122.224998, -122.225063, -122.225134, -122.225246, -122.225387, -122.225522, -122.225716, -122.225916, -122.226073, 
-122.226295, -122.226603, -122.226748, -122.227887, -122.228149, -122.22998, -122.230186, -122.230462, -122.231291, -122.231313, -122.231425, -122.231687, -122.231851, -122.231985, -122.23209, -122.232325, -122.232429, -122.23271, -122.232757, -122.232804, -122.232872, -122.232971, -122.233092, -122.233221, -122.233421, -122.233545, -122.233635, -122.233684, -122.233705, -122.233871, -122.233963, -122.234084, -122.234104, -122.234164, -122.234185, -122.234203, -122.23426, -122.234279, -122.234339, 
-122.234469, -122.234512, -122.234563, -122.234594, -122.234625, -122.234654, -122.234681, -122.234689, -122.234761, -122.235204, -122.23565, -122.23619, -122.236203, -122.236303, -122.236388, -122.236429, -122.236741, -122.236737, -122.236719, -122.236756, -122.236826, -122.236829, -122.236831, -122.237006, -122.237443, -122.237708, -122.238028, -122.238101, -122.238118, -122.238135, -122.23814, -122.238164, -122.238192, -122.238227, -122.238343, -122.238666, -122.23878, -122.23891, -122.238925, 
-122.239106, -122.239423, -122.239571, -122.239645, -122.239683, -122.239742, -122.240379, -122.240417, -122.240507, -122.240543, -122.240793, -122.241125, -122.241215, -122.241154, -122.241224, -122.241438, -122.241715, -122.241731, -122.24149, -122.241802, -122.241812, -122.24187, -122.241917, -122.241978, -122.242029, -122.242071, -122.242188, -122.242246, -122.242307, -122.242347, -122.242385, -122.242398, -122.242413, -122.242551, -122.24256, -122.242604, -122.24271, -122.242718, -122.242577, 
